REF_DATE,GEO,DGUID,Sex,Age group,Activity,Frequency,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1994,Germany,,Females,11 years,Drinking coffee,More than once a day,Percent,239,units ,0,v662261,11.2.1.10.1,2,,,,0
1994,Germany,,Females,11 years,Drinking coffee,Once a day,Percent,239,units ,0,v662262,11.2.1.10.2,5,,,,0
1994,Germany,,Females,11 years,Drinking coffee,At least once a week,Percent,239,units ,0,v662263,11.2.1.10.3,5,,,,0
1994,Germany,,Females,11 years,Drinking coffee,Seldom,Percent,239,units ,0,v662264,11.2.1.10.4,22,,,,0
1994,Germany,,Females,11 years,Drinking coffee,Never,Percent,239,units ,0,v662265,11.2.1.10.5,66,,,,0
1994,Germany,,Females,11 years,Drinking low fat milk,More than once a day,Percent,239,units ,0,v657741,11.2.1.11.1,12,,,,0
1994,Germany,,Females,11 years,Drinking low fat milk,Once a day,Percent,239,units ,0,v657742,11.2.1.11.2,10,,,,0
1994,Germany,,Females,11 years,Drinking low fat milk,At least once a week,Percent,239,units ,0,v657743,11.2.1.11.3,11,,,,0
1994,Germany,,Females,11 years,Drinking low fat milk,Seldom,Percent,239,units ,0,v657744,11.2.1.11.4,21,,,,0
1994,Germany,,Females,11 years,Drinking low fat milk,Never,Percent,239,units ,0,v657745,11.2.1.11.5,46,,,,0
1994,Germany,,Females,11 years,Drinking whole milk,More than once a day,Percent,239,units ,0,v658281,11.2.1.12.1,36,,,,0
1994,Germany,,Females,11 years,Drinking whole milk,Once a day,Percent,239,units ,0,v658282,11.2.1.12.2,27,,,,0
1994,Germany,,Females,11 years,Drinking whole milk,At least once a week,Percent,239,units ,0,v658283,11.2.1.12.3,14,,,,0
1994,Germany,,Females,11 years,Drinking whole milk,Seldom,Percent,239,units ,0,v658284,11.2.1.12.4,11,,,,0
1994,Germany,,Females,11 years,Drinking whole milk,Never,Percent,239,units ,0,v658285,11.2.1.12.5,12,,,,0
1994,Germany,,Females,13 years,Eating fruit,More than once a day,Percent,239,units ,0,v656671,11.2.2.1.1,45,,,,0
1994,Germany,,Females,13 years,Eating fruit,Once a day,Percent,239,units ,0,v656672,11.2.2.1.2,26,,,,0
1994,Germany,,Females,13 years,Eating fruit,At least once a week,Percent,239,units ,0,v656673,11.2.2.1.3,21,,,,0
1994,Germany,,Females,13 years,Eating fruit,Seldom,Percent,239,units ,0,v656674,11.2.2.1.4,5,,,,0
1994,Germany,,Females,13 years,Eating fruit,Never,Percent,239,units ,0,v656675,11.2.2.1.5,3,,,,0
1994,Germany,,Females,13 years,Eating raw vegetables,More than once a day,Percent,239,units ,0,v657341,11.2.2.2.1,8,,,,0
1994,Germany,,Females,13 years,Eating raw vegetables,Once a day,Percent,239,units ,0,v657342,11.2.2.2.2,18,,,,0
1994,Germany,,Females,13 years,Eating raw vegetables,At least once a week,Percent,239,units ,0,v657343,11.2.2.2.3,27,,,,0
1994,Germany,,Females,13 years,Eating raw vegetables,Seldom,Percent,239,units ,0,v657344,11.2.2.2.4,31,,,,0
1994,Germany,,Females,13 years,Eating raw vegetables,Never,Percent,239,units ,0,v657345,11.2.2.2.5,16,,,,0
1994,Germany,,Females,13 years,"Eating candy, chocolate bars",More than once a day,Percent,239,units ,0,v659101,11.2.2.3.1,24,,,,0
1994,Germany,,Females,13 years,"Eating candy, chocolate bars",Once a day,Percent,239,units ,0,v659102,11.2.2.3.2,27,,,,0
1994,Germany,,Females,13 years,"Eating candy, chocolate bars",At least once a week,Percent,239,units ,0,v659103,11.2.2.3.3,29,,,,0
1994,Germany,,Females,13 years,"Eating candy, chocolate bars",Seldom,Percent,239,units ,0,v659104,11.2.2.3.4,18,,,,0
1994,Germany,,Females,13 years,"Eating candy, chocolate bars",Never,Percent,239,units ,0,v659105,11.2.2.3.5,3,,,,0
1994,Germany,,Females,13 years,"Eating potato chips, crisps",More than once a day,Percent,239,units ,0,v659751,11.2.2.4.1,5,,,,0
1994,Germany,,Females,13 years,"Eating potato chips, crisps",Once a day,Percent,239,units ,0,v659752,11.2.2.4.2,5,,,,0
1994,Germany,,Females,13 years,"Eating potato chips, crisps",At least once a week,Percent,239,units ,0,v659753,11.2.2.4.3,29,,,,0
1994,Germany,,Females,13 years,"Eating potato chips, crisps",Seldom,Percent,239,units ,0,v659754,11.2.2.4.4,55,,,,0
1994,Germany,,Females,13 years,"Eating potato chips, crisps",Never,Percent,239,units ,0,v659755,11.2.2.4.5,6,,,,0
1994,Germany,,Females,13 years,Eating french fries,More than once a day,Percent,239,units ,0,v660421,11.2.2.5.1,3,,,,0
1994,Germany,,Females,13 years,Eating french fries,Once a day,Percent,239,units ,0,v660422,11.2.2.5.2,3,,,,0
1994,Germany,,Females,13 years,Eating french fries,At least once a week,Percent,239,units ,0,v660423,11.2.2.5.3,33,,,,0
1994,Germany,,Females,13 years,Eating french fries,Seldom,Percent,239,units ,0,v660424,11.2.2.5.4,58,,,,0
1994,Germany,,Females,13 years,Eating french fries,Never,Percent,239,units ,0,v660425,11.2.2.5.5,4,,,,0
1994,Germany,,Females,13 years,"Eating hamburgers, hot dogs or sausages",More than once a day,Percent,239,units ,0,v661111,11.2.2.6.1,2,,,,0
1994,Germany,,Females,13 years,"Eating hamburgers, hot dogs or sausages",Once a day,Percent,239,units ,0,v661112,11.2.2.6.2,2,,,,0
1994,Germany,,Females,13 years,"Eating hamburgers, hot dogs or sausages",At least once a week,Percent,239,units ,0,v661113,11.2.2.6.3,11,,,,0
1994,Germany,,Females,13 years,"Eating hamburgers, hot dogs or sausages",Seldom,Percent,239,units ,0,v661114,11.2.2.6.4,62,,,,0
1994,Germany,,Females,13 years,"Eating hamburgers, hot dogs or sausages",Never,Percent,239,units ,0,v661115,11.2.2.6.5,24,,,,0
1994,Germany,,Females,13 years,Eating peanuts,More than once a day,Percent,239,units ,0,v663101,11.2.2.7.1,1,,,t,0
1994,Germany,,Females,13 years,Eating peanuts,Once a day,Percent,239,units ,0,v663102,11.2.2.7.2,3,,,t,0
1994,Germany,,Females,13 years,Eating peanuts,At least once a week,Percent,239,units ,0,v663103,11.2.2.7.3,12,,,t,0
1994,Germany,,Females,13 years,Eating peanuts,Seldom,Percent,239,units ,0,v663104,11.2.2.7.4,60,,,t,0
1994,Germany,,Females,13 years,Eating peanuts,Never,Percent,239,units ,0,v663105,11.2.2.7.5,24,,,t,0
1994,Germany,,Females,13 years,Eating whole wheat or rye bread,More than once a day,Percent,239,units ,0,v676879,11.2.2.8.1,17,,,,0
1994,Germany,,Females,13 years,Eating whole wheat or rye bread,Once a day,Percent,239,units ,0,v676880,11.2.2.8.2,27,,,,0
1994,Germany,,Females,13 years,Eating whole wheat or rye bread,At least once a week,Percent,239,units ,0,v676881,11.2.2.8.3,22,,,,0
1994,Germany,,Females,13 years,Eating whole wheat or rye bread,Seldom,Percent,239,units ,0,v676882,11.2.2.8.4,21,,,,0
1994,Germany,,Females,13 years,Eating whole wheat or rye bread,Never,Percent,239,units ,0,v676883,11.2.2.8.5,13,,,,0
1994,Germany,,Females,13 years,"Drinking soft drinks, cola or other drinks with sugar",More than once a day,Percent,239,units ,0,v661801,11.2.2.9.1,22,,,,0
1994,Germany,,Females,13 years,"Drinking soft drinks, cola or other drinks with sugar",Once a day,Percent,239,units ,0,v661802,11.2.2.9.2,14,,,,0
1994,Germany,,Females,13 years,"Drinking soft drinks, cola or other drinks with sugar",At least once a week,Percent,239,units ,0,v661803,11.2.2.9.3,26,,,,0
1994,Germany,,Females,13 years,"Drinking soft drinks, cola or other drinks with sugar",Seldom,Percent,239,units ,0,v661804,11.2.2.9.4,35,,,,0
1994,Germany,,Females,13 years,"Drinking soft drinks, cola or other drinks with sugar",Never,Percent,239,units ,0,v661805,11.2.2.9.5,3,,,,0
1994,Germany,,Females,13 years,Drinking coffee,More than once a day,Percent,239,units ,0,v662491,11.2.2.10.1,2,,,,0
1994,Germany,,Females,13 years,Drinking coffee,Once a day,Percent,239,units ,0,v662492,11.2.2.10.2,8,,,,0
1994,Germany,,Females,13 years,Drinking coffee,At least once a week,Percent,239,units ,0,v662493,11.2.2.10.3,11,,,,0
1994,Germany,,Females,13 years,Drinking coffee,Seldom,Percent,239,units ,0,v662494,11.2.2.10.4,21,,,,0
1994,Germany,,Females,13 years,Drinking coffee,Never,Percent,239,units ,0,v662495,11.2.2.10.5,58,,,,0
1994,Germany,,Females,13 years,Drinking low fat milk,More than once a day,Percent,239,units ,0,v657921,11.2.2.11.1,16,,,,0
1994,Germany,,Females,13 years,Drinking low fat milk,Once a day,Percent,239,units ,0,v657922,11.2.2.11.2,13,,,,0
1994,Germany,,Females,13 years,Drinking low fat milk,At least once a week,Percent,239,units ,0,v657923,11.2.2.11.3,10,,,,0
1994,Germany,,Females,13 years,Drinking low fat milk,Seldom,Percent,239,units ,0,v657924,11.2.2.11.4,25,,,,0
1994,Germany,,Females,13 years,Drinking low fat milk,Never,Percent,239,units ,0,v657925,11.2.2.11.5,36,,,,0
1994,Germany,,Females,13 years,Drinking whole milk,More than once a day,Percent,239,units ,0,v658461,11.2.2.12.1,37,,,,0
1994,Germany,,Females,13 years,Drinking whole milk,Once a day,Percent,239,units ,0,v658462,11.2.2.12.2,26,,,,0
1994,Germany,,Females,13 years,Drinking whole milk,At least once a week,Percent,239,units ,0,v658463,11.2.2.12.3,10,,,,0
1994,Germany,,Females,13 years,Drinking whole milk,Seldom,Percent,239,units ,0,v658464,11.2.2.12.4,15,,,,0
1994,Germany,,Females,13 years,Drinking whole milk,Never,Percent,239,units ,0,v658465,11.2.2.12.5,11,,,,0
1994,Germany,,Females,15 years,Eating fruit,More than once a day,Percent,239,units ,0,v656901,11.2.3.1.1,42,,,,0
1994,Germany,,Females,15 years,Eating fruit,Once a day,Percent,239,units ,0,v656902,11.2.3.1.2,24,,,,0
1994,Germany,,Females,15 years,Eating fruit,At least once a week,Percent,239,units ,0,v656903,11.2.3.1.3,27,,,,0
1994,Germany,,Females,15 years,Eating fruit,Seldom,Percent,239,units ,0,v656904,11.2.3.1.4,5,,,,0
1994,Germany,,Females,15 years,Eating fruit,Never,Percent,239,units ,0,v656905,11.2.3.1.5,2,,,,0
1994,Germany,,Females,15 years,Eating raw vegetables,More than once a day,Percent,239,units ,0,v657561,11.2.3.2.1,11,,,,0
1994,Germany,,Females,15 years,Eating raw vegetables,Once a day,Percent,239,units ,0,v657562,11.2.3.2.2,16,,,,0
1994,Germany,,Females,15 years,Eating raw vegetables,At least once a week,Percent,239,units ,0,v657563,11.2.3.2.3,30,,,,0
1994,Germany,,Females,15 years,Eating raw vegetables,Seldom,Percent,239,units ,0,v657564,11.2.3.2.4,31,,,,0
1994,Germany,,Females,15 years,Eating raw vegetables,Never,Percent,239,units ,0,v657565,11.2.3.2.5,12,,,,0
1994,Germany,,Females,15 years,"Eating candy, chocolate bars",More than once a day,Percent,239,units ,0,v659331,11.2.3.3.1,24,,,,0
1994,Germany,,Females,15 years,"Eating candy, chocolate bars",Once a day,Percent,239,units ,0,v659332,11.2.3.3.2,26,,,,0
1994,Germany,,Females,15 years,"Eating candy, chocolate bars",At least once a week,Percent,239,units ,0,v659333,11.2.3.3.3,31,,,,0
1994,Germany,,Females,15 years,"Eating candy, chocolate bars",Seldom,Percent,239,units ,0,v659334,11.2.3.3.4,16,,,,0
1994,Germany,,Females,15 years,"Eating candy, chocolate bars",Never,Percent,239,units ,0,v659335,11.2.3.3.5,2,,,,0
1994,Germany,,Females,15 years,"Eating potato chips, crisps",More than once a day,Percent,239,units ,0,v659961,11.2.3.4.1,3,,,,0
1994,Germany,,Females,15 years,"Eating potato chips, crisps",Once a day,Percent,239,units ,0,v659962,11.2.3.4.2,4,,,,0
1994,Germany,,Females,15 years,"Eating potato chips, crisps",At least once a week,Percent,239,units ,0,v659963,11.2.3.4.3,30,,,,0
1994,Germany,,Females,15 years,"Eating potato chips, crisps",Seldom,Percent,239,units ,0,v659964,11.2.3.4.4,57,,,,0
1994,Germany,,Females,15 years,"Eating potato chips, crisps",Never,Percent,239,units ,0,v659965,11.2.3.4.5,6,,,,0
1994,Germany,,Females,15 years,Eating french fries,More than once a day,Percent,239,units ,0,v660651,11.2.3.5.1,2,,,,0
1994,Germany,,Females,15 years,Eating french fries,Once a day,Percent,239,units ,0,v660652,11.2.3.5.2,3,,,,0
1994,Germany,,Females,15 years,Eating french fries,At least once a week,Percent,239,units ,0,v660653,11.2.3.5.3,39,,,,0
1994,Germany,,Females,15 years,Eating french fries,Seldom,Percent,239,units ,0,v660654,11.2.3.5.4,54,,,,0
1994,Germany,,Females,15 years,Eating french fries,Never,Percent,239,units ,0,v660655,11.2.3.5.5,2,,,,0
1994,Germany,,Females,15 years,"Eating hamburgers, hot dogs or sausages",More than once a day,Percent,239,units ,0,v661341,11.2.3.6.1,1,,,,0
1994,Germany,,Females,15 years,"Eating hamburgers, hot dogs or sausages",Once a day,Percent,239,units ,0,v661342,11.2.3.6.2,2,,,,0
1994,Germany,,Females,15 years,"Eating hamburgers, hot dogs or sausages",At least once a week,Percent,239,units ,0,v661343,11.2.3.6.3,14,,,,0
1994,Germany,,Females,15 years,"Eating hamburgers, hot dogs or sausages",Seldom,Percent,239,units ,0,v661344,11.2.3.6.4,63,,,,0
1994,Germany,,Females,15 years,"Eating hamburgers, hot dogs or sausages",Never,Percent,239,units ,0,v661345,11.2.3.6.5,20,,,,0
1994,Germany,,Females,15 years,Eating peanuts,More than once a day,Percent,239,units ,0,v663291,11.2.3.7.1,1,,,t,0
1994,Germany,,Females,15 years,Eating peanuts,Once a day,Percent,239,units ,0,v663292,11.2.3.7.2,2,,,t,0
1994,Germany,,Females,15 years,Eating peanuts,At least once a week,Percent,239,units ,0,v663293,11.2.3.7.3,11,,,t,0
1994,Germany,,Females,15 years,Eating peanuts,Seldom,Percent,239,units ,0,v663294,11.2.3.7.4,63,,,t,0
1994,Germany,,Females,15 years,Eating peanuts,Never,Percent,239,units ,0,v663295,11.2.3.7.5,23,,,t,0
1994,Germany,,Females,15 years,Eating whole wheat or rye bread,More than once a day,Percent,239,units ,0,v677109,11.2.3.8.1,19,,,,0
1994,Germany,,Females,15 years,Eating whole wheat or rye bread,Once a day,Percent,239,units ,0,v677110,11.2.3.8.2,27,,,,0
1994,Germany,,Females,15 years,Eating whole wheat or rye bread,At least once a week,Percent,239,units ,0,v677111,11.2.3.8.3,24,,,,0
1994,Germany,,Females,15 years,Eating whole wheat or rye bread,Seldom,Percent,239,units ,0,v677112,11.2.3.8.4,20,,,,0
1994,Germany,,Females,15 years,Eating whole wheat or rye bread,Never,Percent,239,units ,0,v677113,11.2.3.8.5,11,,,,0
1994,Germany,,Females,15 years,"Drinking soft drinks, cola or other drinks with sugar",More than once a day,Percent,239,units ,0,v662031,11.2.3.9.1,25,,,,0
1994,Germany,,Females,15 years,"Drinking soft drinks, cola or other drinks with sugar",Once a day,Percent,239,units ,0,v662032,11.2.3.9.2,12,,,,0
1994,Germany,,Females,15 years,"Drinking soft drinks, cola or other drinks with sugar",At least once a week,Percent,239,units ,0,v662033,11.2.3.9.3,31,,,,0
1994,Germany,,Females,15 years,"Drinking soft drinks, cola or other drinks with sugar",Seldom,Percent,239,units ,0,v662034,11.2.3.9.4,29,,,,0
1994,Germany,,Females,15 years,"Drinking soft drinks, cola or other drinks with sugar",Never,Percent,239,units ,0,v662035,11.2.3.9.5,4,,,,0
1994,Germany,,Females,15 years,Drinking coffee,More than once a day,Percent,239,units ,0,v662721,11.2.3.10.1,8,,,,0
1994,Germany,,Females,15 years,Drinking coffee,Once a day,Percent,239,units ,0,v662722,11.2.3.10.2,12,,,,0
1994,Germany,,Females,15 years,Drinking coffee,At least once a week,Percent,239,units ,0,v662723,11.2.3.10.3,17,,,,0
1994,Germany,,Females,15 years,Drinking coffee,Seldom,Percent,239,units ,0,v662724,11.2.3.10.4,24,,,,0
1994,Germany,,Females,15 years,Drinking coffee,Never,Percent,239,units ,0,v662725,11.2.3.10.5,39,,,,0
1994,Germany,,Females,15 years,Drinking low fat milk,More than once a day,Percent,239,units ,0,v658101,11.2.3.11.1,14,,,,0
1994,Germany,,Females,15 years,Drinking low fat milk,Once a day,Percent,239,units ,0,v658102,11.2.3.11.2,16,,,,0
1994,Germany,,Females,15 years,Drinking low fat milk,At least once a week,Percent,239,units ,0,v658103,11.2.3.11.3,13,,,,0
1994,Germany,,Females,15 years,Drinking low fat milk,Seldom,Percent,239,units ,0,v658104,11.2.3.11.4,25,,,,0
1994,Germany,,Females,15 years,Drinking low fat milk,Never,Percent,239,units ,0,v658105,11.2.3.11.5,33,,,,0
1994,Germany,,Females,15 years,Drinking whole milk,More than once a day,Percent,239,units ,0,v658641,11.2.3.12.1,32,,,,0
1994,Germany,,Females,15 years,Drinking whole milk,Once a day,Percent,239,units ,0,v658642,11.2.3.12.2,23,,,,0
1994,Germany,,Females,15 years,Drinking whole milk,At least once a week,Percent,239,units ,0,v658643,11.2.3.12.3,15,,,,0
1994,Germany,,Females,15 years,Drinking whole milk,Seldom,Percent,239,units ,0,v658644,11.2.3.12.4,16,,,,0
1994,Germany,,Females,15 years,Drinking whole milk,Never,Percent,239,units ,0,v658645,11.2.3.12.5,15,,,,0
1994,Greenland,,Males,11 years,Eating fruit,More than once a day,Percent,239,units ,0,v656446,13.1.1.1.1,17,,,,0
1994,Greenland,,Males,11 years,Eating fruit,Once a day,Percent,239,units ,0,v656447,13.1.1.1.2,14,,,,0
1994,Greenland,,Males,11 years,Eating fruit,At least once a week,Percent,239,units ,0,v656448,13.1.1.1.3,19,,,,0
1994,Greenland,,Males,11 years,Eating fruit,Seldom,Percent,239,units ,0,v656449,13.1.1.1.4,31,,,,0
1994,Greenland,,Males,11 years,Eating fruit,Never,Percent,239,units ,0,v656450,13.1.1.1.5,19,,,,0
1994,Greenland,,Males,11 years,Eating raw vegetables,More than once a day,Percent,239,units ,0,v657126,13.1.1.2.1,8,,,,0
1994,Greenland,,Males,11 years,Eating raw vegetables,Once a day,Percent,239,units ,0,v657127,13.1.1.2.2,18,,,,0
1994,Greenland,,Males,11 years,Eating raw vegetables,At least once a week,Percent,239,units ,0,v657128,13.1.1.2.3,24,,,,0
1994,Greenland,,Males,11 years,Eating raw vegetables,Seldom,Percent,239,units ,0,v657129,13.1.1.2.4,25,,,,0
1994,Greenland,,Males,11 years,Eating raw vegetables,Never,Percent,239,units ,0,v657130,13.1.1.2.5,26,,,,0
1994,Greenland,,Males,11 years,"Eating candy, chocolate bars",More than once a day,Percent,239,units ,0,v658876,13.1.1.3.1,18,,,,0
1994,Greenland,,Males,11 years,"Eating candy, chocolate bars",Once a day,Percent,239,units ,0,v658877,13.1.1.3.2,17,,,,0
1994,Greenland,,Males,11 years,"Eating candy, chocolate bars",At least once a week,Percent,239,units ,0,v658878,13.1.1.3.3,30,,,,0
1994,Greenland,,Males,11 years,"Eating candy, chocolate bars",Seldom,Percent,239,units ,0,v658879,13.1.1.3.4,30,,,,0
1994,Greenland,,Males,11 years,"Eating candy, chocolate bars",Never,Percent,239,units ,0,v658880,13.1.1.3.5,5,,,,0
1994,Greenland,,Males,11 years,"Eating potato chips, crisps",More than once a day,Percent,239,units ,0,v659546,13.1.1.4.1,13,,,,0
1994,Greenland,,Males,11 years,"Eating potato chips, crisps",Once a day,Percent,239,units ,0,v659547,13.1.1.4.2,13,,,,0
1994,Greenland,,Males,11 years,"Eating potato chips, crisps",At least once a week,Percent,239,units ,0,v659548,13.1.1.4.3,27,,,,0
1994,Greenland,,Males,11 years,"Eating potato chips, crisps",Seldom,Percent,239,units ,0,v659549,13.1.1.4.4,38,,,,0
1994,Greenland,,Males,11 years,"Eating potato chips, crisps",Never,Percent,239,units ,0,v659550,13.1.1.4.5,10,,,,0
1994,Greenland,,Males,11 years,Eating french fries,More than once a day,Percent,239,units ,0,v660196,13.1.1.5.1,9,,,,0
1994,Greenland,,Males,11 years,Eating french fries,Once a day,Percent,239,units ,0,v660197,13.1.1.5.2,6,,,,0
1994,Greenland,,Males,11 years,Eating french fries,At least once a week,Percent,239,units ,0,v660198,13.1.1.5.3,20,,,,0
1994,Greenland,,Males,11 years,Eating french fries,Seldom,Percent,239,units ,0,v660199,13.1.1.5.4,48,,,,0
1994,Greenland,,Males,11 years,Eating french fries,Never,Percent,239,units ,0,v660200,13.1.1.5.5,18,,,,0
1994,Greenland,,Males,11 years,"Eating hamburgers, hot dogs or sausages",More than once a day,Percent,239,units ,0,v660886,13.1.1.6.1,10,,,,0
1994,Greenland,,Males,11 years,"Eating hamburgers, hot dogs or sausages",Once a day,Percent,239,units ,0,v660887,13.1.1.6.2,3,,,,0
1994,Greenland,,Males,11 years,"Eating hamburgers, hot dogs or sausages",At least once a week,Percent,239,units ,0,v660888,13.1.1.6.3,16,,,,0
1994,Greenland,,Males,11 years,"Eating hamburgers, hot dogs or sausages",Seldom,Percent,239,units ,0,v660889,13.1.1.6.4,49,,,,0
1994,Greenland,,Males,11 years,"Eating hamburgers, hot dogs or sausages",Never,Percent,239,units ,0,v660890,13.1.1.6.5,22,,,,0
1994,Greenland,,Males,11 years,Eating peanuts,More than once a day,Percent,239,units ,0,v662916,13.1.1.7.1,7,,,t,0
1994,Greenland,,Males,11 years,Eating peanuts,Once a day,Percent,239,units ,0,v662917,13.1.1.7.2,4,,,t,0
1994,Greenland,,Males,11 years,Eating peanuts,At least once a week,Percent,239,units ,0,v662918,13.1.1.7.3,14,,,t,0
1994,Greenland,,Males,11 years,Eating peanuts,Seldom,Percent,239,units ,0,v662919,13.1.1.7.4,46,,,t,0
1994,Greenland,,Males,11 years,Eating peanuts,Never,Percent,239,units ,0,v662920,13.1.1.7.5,29,,,t,0
1994,Greenland,,Males,11 years,Eating whole wheat or rye bread,More than once a day,Percent,239,units ,0,v676654,13.1.1.8.1,29,,,,0
1994,Greenland,,Males,11 years,Eating whole wheat or rye bread,Once a day,Percent,239,units ,0,v676655,13.1.1.8.2,50,,,,0
1994,Greenland,,Males,11 years,Eating whole wheat or rye bread,At least once a week,Percent,239,units ,0,v676656,13.1.1.8.3,7,,,,0
1994,Greenland,,Males,11 years,Eating whole wheat or rye bread,Seldom,Percent,239,units ,0,v676657,13.1.1.8.4,9,,,,0
1994,Greenland,,Males,11 years,Eating whole wheat or rye bread,Never,Percent,239,units ,0,v676658,13.1.1.8.5,5,,,,0
1994,Greenland,,Males,11 years,"Drinking soft drinks, cola or other drinks with sugar",More than once a day,Percent,239,units ,0,v661576,13.1.1.9.1,17,,,,0
1994,Greenland,,Males,11 years,"Drinking soft drinks, cola or other drinks with sugar",Once a day,Percent,239,units ,0,v661577,13.1.1.9.2,15,,,,0
1994,Greenland,,Males,11 years,"Drinking soft drinks, cola or other drinks with sugar",At least once a week,Percent,239,units ,0,v661578,13.1.1.9.3,30,,,,0
1994,Greenland,,Males,11 years,"Drinking soft drinks, cola or other drinks with sugar",Seldom,Percent,239,units ,0,v661579,13.1.1.9.4,31,,,,0
1994,Greenland,,Males,11 years,"Drinking soft drinks, cola or other drinks with sugar",Never,Percent,239,units ,0,v661580,13.1.1.9.5,6,,,,0
1994,Greenland,,Males,11 years,Drinking coffee,More than once a day,Percent,239,units ,0,v662266,13.1.1.10.1,2,,,,0
1994,Greenland,,Males,11 years,Drinking coffee,Once a day,Percent,239,units ,0,v662267,13.1.1.10.2,0,,,,0
1994,Greenland,,Males,11 years,Drinking coffee,At least once a week,Percent,239,units ,0,v662268,13.1.1.10.3,3,,,,0
1994,Greenland,,Males,11 years,Drinking coffee,Seldom,Percent,239,units ,0,v662269,13.1.1.10.4,7,,,,0
1994,Greenland,,Males,11 years,Drinking coffee,Never,Percent,239,units ,0,v662270,13.1.1.10.5,88,,,,0
1994,Greenland,,Males,11 years,Drinking low fat milk,More than once a day,Percent,239,units ,0,v657746,13.1.1.11.1,21,,,,0
1994,Greenland,,Males,11 years,Drinking low fat milk,Once a day,Percent,239,units ,0,v657747,13.1.1.11.2,39,,,,0
1994,Greenland,,Males,11 years,Drinking low fat milk,At least once a week,Percent,239,units ,0,v657748,13.1.1.11.3,7,,,,0
1994,Greenland,,Males,11 years,Drinking low fat milk,Seldom,Percent,239,units ,0,v657749,13.1.1.11.4,16,,,,0
1994,Greenland,,Males,11 years,Drinking low fat milk,Never,Percent,239,units ,0,v657750,13.1.1.11.5,18,,,,0
1994,Greenland,,Males,11 years,Drinking whole milk,More than once a day,Percent,239,units ,0,v658286,13.1.1.12.1,13,,,,0
1994,Greenland,,Males,11 years,Drinking whole milk,Once a day,Percent,239,units ,0,v658287,13.1.1.12.2,19,,,,0
1994,Greenland,,Males,11 years,Drinking whole milk,At least once a week,Percent,239,units ,0,v658288,13.1.1.12.3,9,,,,0
1994,Greenland,,Males,11 years,Drinking whole milk,Seldom,Percent,239,units ,0,v658289,13.1.1.12.4,19,,,,0
1994,Greenland,,Males,11 years,Drinking whole milk,Never,Percent,239,units ,0,v658290,13.1.1.12.5,39,,,,0
1994,Greenland,,Males,13 years,Eating fruit,More than once a day,Percent,239,units ,0,v656676,13.1.2.1.1,20,,,,0
1994,Greenland,,Males,13 years,Eating fruit,Once a day,Percent,239,units ,0,v656677,13.1.2.1.2,18,,,,0
1994,Greenland,,Males,13 years,Eating fruit,At least once a week,Percent,239,units ,0,v656678,13.1.2.1.3,19,,,,0
1994,Greenland,,Males,13 years,Eating fruit,Seldom,Percent,239,units ,0,v656679,13.1.2.1.4,25,,,,0
1994,Greenland,,Males,13 years,Eating fruit,Never,Percent,239,units ,0,v656680,13.1.2.1.5,17,,,,0
1994,Greenland,,Males,13 years,Eating raw vegetables,More than once a day,Percent,239,units ,0,v657346,13.1.2.2.1,8,,,,0
1994,Greenland,,Males,13 years,Eating raw vegetables,Once a day,Percent,239,units ,0,v657347,13.1.2.2.2,20,,,,0
1994,Greenland,,Males,13 years,Eating raw vegetables,At least once a week,Percent,239,units ,0,v657348,13.1.2.2.3,30,,,,0
1994,Greenland,,Males,13 years,Eating raw vegetables,Seldom,Percent,239,units ,0,v657349,13.1.2.2.4,23,,,,0
1994,Greenland,,Males,13 years,Eating raw vegetables,Never,Percent,239,units ,0,v657350,13.1.2.2.5,20,,,,0
1994,Greenland,,Males,13 years,"Eating candy, chocolate bars",More than once a day,Percent,239,units ,0,v659106,13.1.2.3.1,16,,,,0
1994,Greenland,,Males,13 years,"Eating candy, chocolate bars",Once a day,Percent,239,units ,0,v659107,13.1.2.3.2,28,,,,0
1994,Greenland,,Males,13 years,"Eating candy, chocolate bars",At least once a week,Percent,239,units ,0,v659108,13.1.2.3.3,34,,,,0
1994,Greenland,,Males,13 years,"Eating candy, chocolate bars",Seldom,Percent,239,units ,0,v659109,13.1.2.3.4,18,,,,0
1994,Greenland,,Males,13 years,"Eating candy, chocolate bars",Never,Percent,239,units ,0,v659110,13.1.2.3.5,4,,,,0
1994,Greenland,,Males,13 years,"Eating potato chips, crisps",More than once a day,Percent,239,units ,0,v659756,13.1.2.4.1,5,,,,0
1994,Greenland,,Males,13 years,"Eating potato chips, crisps",Once a day,Percent,239,units ,0,v659757,13.1.2.4.2,16,,,,0
1994,Greenland,,Males,13 years,"Eating potato chips, crisps",At least once a week,Percent,239,units ,0,v659758,13.1.2.4.3,38,,,,0
1994,Greenland,,Males,13 years,"Eating potato chips, crisps",Seldom,Percent,239,units ,0,v659759,13.1.2.4.4,36,,,,0
1994,Greenland,,Males,13 years,"Eating potato chips, crisps",Never,Percent,239,units ,0,v659760,13.1.2.4.5,5,,,,0
1994,Greenland,,Males,13 years,Eating french fries,More than once a day,Percent,239,units ,0,v660426,13.1.2.5.1,3,,,,0
